dealer_id,month,model_wise_cr,sales_advisor_cr,market_share,ssi,csat,monthly_sales,booking_pipeline,accessories_per_car,monthly_accessories_sales,cptv,tat_complaint_resolution,composite_score
D392,2023-02-01,26.4,20.6,6.0,66.0,4.5,142,93,7453.0,630556.0,3.7,1.7,41.0
D392,2023-03-01,29.2,22.7,6.7,69.0,4.7,157,118,8246.0,697573.0,4.1,1.8,45.2
D392,2023-04-01,24.7,19.3,5.6,66.0,4.6,133,91,7641.0,591612.0,3.8,1.7,40.0
D392,2023-05-01,23.1,18.0,5.3,65.0,4.5,124,80,7312.0,553146.0,3.7,1.7,37.8
D392,2023-06-01,26.0,20.3,5.9,65.0,4.5,140,91,7365.0,623047.0,3.7,1.7,40.3
D392,2023-07-01,29.0,22.6,6.6,68.0,4.7,156,116,8192.0,693082.0,4.1,1.8,44.7
D392,2023-08-01,26.6,20.7,6.1,66.0,4.5,143,96,7521.0,636272.0,3.8,1.7,41.1
D392,2023-09-01,23.3,18.2,5.3,63.0,4.4,125,67,6589.0,557408.0,3.3,1.6,36.9
D392,2023-10-01,30.8,24.0,7.0,63.0,4.4,166,94,6793.0,736781.0,3.4,1.6,43.3
D392,2023-11-01,29.0,22.6,6.6,63.0,4.4,156,85,6656.0,694688.0,3.3,1.6,41.7
D392,2023-12-01,23.9,18.7,5.5,63.0,4.4,129,72,6768.0,572607.0,3.4,1.6,37.5
D392,2024-01-01,27.7,21.6,6.3,67.0,4.6,149,105,7831.0,662487.0,3.9,1.8,42.8
D392,2024-02-01,25.3,19.7,5.8,65.0,4.5,136,84,7142.0,604198.0,3.6,1.7,39.6
D392,2024-03-01,23.3,18.1,5.3,63.0,4.4,125,66,6577.0,556451.0,3.3,1.6,36.8
D392,2024-04-01,21.2,16.5,4.8,62.0,4.4,114,59,6504.0,507517.0,3.3,1.6,34.7
D392,2024-05-01,24.6,19.2,5.6,66.0,4.5,133,88,7481.0,588976.0,3.8,1.7,39.4
D392,2024-06-01,28.3,22.1,6.5,68.0,4.6,153,111,8006.0,677332.0,4.0,1.8,43.7
D392,2024-07-01,24.7,19.3,5.6,64.0,4.5,133,79,6988.0,591172.0,3.5,1.6,38.9
D392,2024-08-01,24.0,18.7,5.5,63.0,4.4,129,73,6794.0,574760.0,3.4,1.6,37.5
D392,2024-09-01,23.4,18.2,5.3,63.0,4.4,126,67,6612.0,559347.0,3.3,1.6,36.9
D392,2024-10-01,37.0,28.8,8.4,68.0,4.7,199,147,8104.0,884358.0,4.1,1.8,51.6
D392,2024-11-01,34.6,27.0,7.9,66.0,4.6,186,126,7576.0,826815.0,3.8,1.7,48.4
D392,2024-12-01,23.0,17.9,5.2,62.0,4.4,124,64,6503.0,550158.0,3.3,1.6,36.2
D393,2023-01-01,31.8,24.8,22.8,87.0,3.0,142,88,3931.0,344363.0,2.7,6.5,44.2
D393,2023-02-01,31.8,24.8,22.8,87.0,3.0,142,88,3929.0,344205.0,2.7,6.5,44.2
D393,2023-03-01,29.5,23.0,21.2,85.0,2.9,131,71,3648.0,319555.0,2.5,6.2,41.2
D393,2023-04-01,31.0,24.2,22.2,92.0,3.1,138,102,4441.0,335277.0,3.0,7.0,45.2
D393,2023-05-01,31.4,24.5,22.5,89.0,3.0,140,93,4113.0,340051.0,2.8,6.6,44.4
D393,2023-06-01,30.5,23.8,21.9,86.0,2.9,136,78,3767.0,330016.0,2.5,6.3,42.5
D393,2023-07-01,33.7,26.3,24.2,89.0,3.0,150,102,4166.0,364912.0,2.8,6.7,46.5
D393,2023-08-01,33.4,26.1,24.0,89.0,3.0,149,100,4128.0,361618.0,2.8,6.6,46.3
D393,2023-09-01,35.5,27.7,25.5,91.0,3.1,158,115,4394.0,384885.0,3.0,6.9,49.1
D393,2023-10-01,37.5,29.2,26.9,86.0,2.9,167,95,3732.0,405638.0,2.5,6.3,48.6
D393,2023-11-01,38.5,30.0,27.6,87.0,2.9,171,104,3867.0,416391.0,2.6,6.4,49.8
D393,2023-12-01,29.9,23.3,21.5,85.0,2.9,133,74,3696.0,323761.0,2.5,6.2,41.6
D393,2024-01-01,29.2,22.8,21.0,85.0,2.9,130,69,3608.0,316035.0,2.4,6.1,41.0
D393,2024-02-01,30.9,24.1,22.2,86.0,2.9,138,82,3819.0,334585.0,2.6,6.3,42.8
D393,2024-03-01,31.6,24.7,22.7,87.0,3.0,141,87,3907.0,342238.0,2.6,6.4,44.2
D393,2024-04-01,29.3,22.8,21.0,87.0,2.9,130,78,3840.0,317170.0,2.6,6.4,41.6
D393,2024-05-01,32.1,25.0,23.1,90.0,3.0,143,100,4268.0,347637.0,2.9,6.8,45.3
D393,2024-06-01,32.2,25.1,23.1,88.0,3.0,143,91,3982.0,348828.0,2.7,6.5,44.9
D393,2024-07-01,32.9,25.7,23.6,89.0,3.0,147,96,4068.0,356360.0,2.7,6.6,45.9
D393,2024-08-01,32.5,25.3,23.3,88.0,3.0,145,93,4014.0,351654.0,2.7,6.5,45.2
D393,2024-09-01,33.0,25.8,23.7,89.0,3.0,147,97,4083.0,357697.0,2.8,6.6,45.9
D393,2024-10-01,40.4,31.5,29.0,88.0,3.0,180,115,3992.0,437661.0,2.7,6.5,52.3
D393,2024-11-01,44.3,34.6,31.8,89.0,3.0,197,135,4176.0,479719.0,2.8,6.7,56.2
D393,2024-12-01,31.8,24.8,22.8,87.0,3.0,141,88,3927.0,343979.0,2.6,6.5,44.3
D394,2023-01-01,38.4,29.9,10.7,85.0,4.4,52,31,8277.0,268183.0,0.5,5.2,49.3
D394,2023-02-01,42.5,33.1,11.8,89.0,4.6,57,40,9171.0,297130.0,0.5,5.5,54.1
D394,2023-03-01,38.8,30.3,10.8,86.0,4.5,52,32,8379.0,271493.0,0.5,5.2,50.3
D394,2023-04-01,36.4,28.4,10.1,88.0,4.5,49,33,8837.0,254202.0,0.5,5.4,49.5
D394,2023-05-01,41.1,32.0,11.4,91.0,4.6,55,42,9622.0,287167.0,0.6,5.7,53.8
D394,2023-06-01,38.8,30.3,10.8,86.0,4.5,52,32,8379.0,271464.0,0.5,5.2,50.3
D394,2023-07-01,39.4,30.7,11.0,86.0,4.5,53,34,8502.0,275475.0,0.5,5.3,50.7
D394,2023-08-01,35.8,27.9,10.0,83.0,4.3,48,26,7726.0,250310.0,0.5,5.0,46.5
D394,2023-09-01,38.7,30.2,10.8,86.0,4.4,52,32,8355.0,270689.0,0.5,5.2,49.8
D394,2023-10-01,47.9,37.4,13.3,87.0,4.5,65,43,8815.0,335160.0,0.5,5.4,56.4
D394,2023-11-01,55.4,43.2,15.4,90.0,4.6,75,54,9337.0,387486.0,0.6,5.6,62.3
D394,2023-12-01,36.0,28.1,10.0,83.0,4.4,48,26,7772.0,251823.0,0.5,5.0,47.1
D394,2024-01-01,38.9,30.3,10.8,86.0,4.5,52,33,8395.0,272002.0,0.5,5.2,50.3
D394,2024-02-01,39.8,31.1,11.1,87.0,4.5,53,35,8592.0,278383.0,0.5,5.3,51.3
D394,2024-03-01,41.2,32.2,11.5,88.0,4.5,55,38,8897.0,288267.0,0.5,5.4,52.6
D394,2024-04-01,33.6,26.2,9.3,83.0,4.3,45,24,7647.0,234740.0,0.5,4.9,45.2
D394,2024-05-01,33.5,26.1,9.3,83.0,4.4,45,24,7791.0,234369.0,0.5,5.0,45.5
D394,2024-06-01,39.3,30.6,10.9,86.0,4.5,53,33,8477.0,274664.0,0.5,5.3,50.6
D394,2024-07-01,38.3,29.9,10.6,85.0,4.4,51,31,8264.0,267738.0,0.5,5.2,49.2
D394,2024-08-01,42.6,33.2,11.8,89.0,4.6,57,41,9195.0,297914.0,0.6,5.5,54.1
D394,2024-09-01,42.1,32.8,11.7,89.0,4.6,57,40,9079.0,294169.0,0.5,5.5,53.8
D394,2024-10-01,57.2,44.6,15.9,90.0,4.6,77,56,9341.0,400112.0,0.6,5.6,63.4
D394,2024-11-01,49.0,38.2,13.6,87.0,4.5,66,43,8661.0,342906.0,0.5,5.3,56.9
D394,2024-12-01,36.0,28.1,10.0,83.0,4.4,48,26,7769.0,251711.0,0.5,5.0,47.1
D395,2023-01-01,37.5,29.2,16.2,77.0,5.0,42,30,6058.0,141764.0,5.2,6.6,42.5
D395,2023-02-01,34.2,26.6,14.7,74.0,4.9,38,24,5521.0,129185.0,4.8,6.2,39.5
D395,2023-03-01,37.8,29.5,16.3,77.0,5.0,42,31,6107.0,142900.0,5.3,6.6,42.6
D395,2023-04-01,32.5,25.3,14.0,75.0,4.9,36,25,5821.0,122753.0,5.0,6.4,38.6
D395,2023-05-01,30.3,23.7,13.1,75.0,4.9,34,23,5764.0,114734.0,5.0,6.4,37.2
D395,2023-06-01,35.8,27.9,15.4,75.0,4.9,40,27,5787.0,135421.0,5.0,6.4,40.6
D395,2023-07-01,33.0,25.7,14.2,73.0,4.8,37,22,5333.0,124787.0,4.6,6.1,38.3
D395,2023-08-01,37.2,29.0,16.0,76.0,5.0,42,30,6017.0,140792.0,5.2,6.5,42.1
D395,2023-09-01,32.4,25.3,14.0,72.0,4.8,36,21,5238.0,122560.0,4.5,6.0,37.7
D395,2023-10-01,43.7,34.1,18.9,74.0,4.9,49,32,5586.0,165436.0,4.8,6.2,45.6
D395,2023-11-01,38.0,29.6,16.4,71.0,4.7,42,22,4937.0,143591.0,4.3,5.8,40.7
D395,2023-12-01,38.4,29.9,16.5,77.0,5.0,43,32,6204.0,145179.0,5.3,6.7,43.0
D395,2024-01-01,36.5,28.5,15.7,76.0,5.0,41,29,5904.0,138157.0,5.1,6.5,41.7
D395,2024-02-01,30.6,23.9,13.2,71.0,4.7,34,18,4942.0,115653.0,4.3,5.8,36.1
D395,2024-03-01,33.4,26.1,14.4,73.0,4.8,37,23,5402.0,126403.0,4.7,6.1,38.5
D395,2024-04-01,29.3,22.9,12.6,73.0,4.8,33,20,5366.0,110910.0,4.6,6.1,36.0
D395,2024-05-01,27.6,21.5,11.9,71.0,4.7,31,16,4929.0,104273.0,4.2,5.8,34.3
D395,2024-06-01,31.9,24.9,13.8,72.0,4.8,36,20,5161.0,120772.0,4.4,6.0,37.5
D395,2024-07-01,31.7,24.7,13.7,72.0,4.8,35,20,5126.0,119938.0,4.4,5.9,37.4
D395,2024-08-01,32.5,25.3,14.0,72.0,4.8,36,21,5252.0,122902.0,4.5,6.0,37.8
D395,2024-09-01,37.4,29.2,16.1,77.0,5.0,42,30,6047.0,141506.0,5.2,6.6,42.4
D395,2024-10-01,38.0,29.6,16.4,73.0,4.8,42,25,5295.0,143549.0,4.6,6.1,41.4
D395,2024-11-01,49.6,38.7,21.4,76.0,5.0,56,40,6017.0,187595.0,5.2,6.5,50.0
D395,2024-12-01,35.4,27.6,15.3,75.0,4.9,39,26,5719.0,133818.0,4.9,6.3,40.5
D396,2023-01-01,26.9,21.0,23.7,70.0,3.7,127,74,3618.0,297435.0,2.8,6.3,39.2
D396,2023-02-01,26.9,21.0,23.7,70.0,3.7,127,74,3618.0,297394.0,2.8,6.3,39.2
D396,2023-03-01,30.3,23.6,26.7,74.0,3.9,143,100,4073.0,334792.0,3.2,6.7,44.3
D396,2023-04-01,28.8,22.5,25.4,75.0,3.9,136,99,4216.0,318498.0,3.3,6.9,43.1
D396,2023-05-01,26.7,20.8,23.5,74.0,3.9,126,90,4142.0,295000.0,3.2,6.8,40.8
D396,2023-06-01,29.0,22.6,25.5,72.0,3.8,137,89,3895.0,320204.0,3.1,6.5,42.0
D396,2023-07-01,27.6,21.5,24.3,71.0,3.8,131,79,3710.0,304935.0,2.9,6.4,40.5
D396,2023-08-01,31.5,24.6,27.8,75.0,3.9,149,109,4240.0,348496.0,3.3,6.9,45.7
D396,2023-09-01,30.0,23.4,26.4,73.0,3.9,142,98,4037.0,331843.0,3.2,6.7,43.7
D396,2023-10-01,37.7,29.4,33.2,73.0,3.8,178,120,3971.0,416597.0,3.1,6.6,50.8
D396,2023-11-01,38.4,30.0,33.8,73.0,3.9,182,123,3998.0,424771.0,3.1,6.6,51.9
D396,2023-12-01,31.9,24.9,28.1,75.0,3.9,151,112,4293.0,352886.0,3.4,6.9,46.1
D396,2024-01-01,28.3,22.1,25.0,72.0,3.8,134,85,3813.0,313435.0,3.0,6.5,41.5
D396,2024-02-01,31.9,24.9,28.1,75.0,3.9,151,112,4294.0,352944.0,3.4,6.9,46.1
D396,2024-03-01,29.7,23.2,26.2,73.0,3.9,141,95,3994.0,328293.0,3.1,6.6,43.5
D396,2024-04-01,24.0,18.7,21.1,71.0,3.8,114,69,3715.0,265450.0,2.9,6.4,37.1
D396,2024-05-01,23.6,18.4,20.8,69.0,3.7,111,61,3507.0,260574.0,2.7,6.2,35.8
D396,2024-06-01,30.2,23.5,26.6,74.0,3.9,143,99,4060.0,333708.0,3.2,6.7,44.2
D396,2024-07-01,29.8,23.2,26.2,73.0,3.9,141,96,4005.0,329238.0,3.1,6.7,43.5
D396,2024-08-01,29.3,22.9,25.8,73.0,3.8,139,92,3944.0,324163.0,3.1,6.6,42.7
D396,2024-09-01,30.0,23.4,26.4,73.0,3.9,142,98,4036.0,331775.0,3.2,6.7,43.7
D396,2024-10-01,35.7,27.8,31.4,70.0,3.7,169,97,3597.0,394773.0,2.8,6.2,47.6
D396,2024-11-01,34.1,26.6,30.0,69.0,3.7,162,85,3453.0,377218.0,2.7,6.1,45.8
D396,2024-12-01,30.0,23.4,26.4,73.0,3.9,142,98,4039.0,332013.0,3.2,6.7,43.7
D397,2023-01-01,47.1,36.8,10.1,76.0,4.2,205,143,9922.0,1166862.0,1.6,9.3,58.7
D397,2023-02-01,49.3,38.4,10.6,77.0,4.2,215,158,10375.0,1220115.0,1.7,9.6,60.9
D397,2023-03-01,49.3,38.5,10.6,77.0,4.2,215,159,10388.0,1221615.0,1.7,9.6,61.0
D397,2023-04-01,38.3,29.9,8.2,73.0,4.1,167,103,9169.0,948357.0,1.5,8.9,50.0
D397,2023-05-01,46.8,36.5,10.0,78.0,4.2,204,153,10556.0,1158409.0,1.7,9.7,59.2
D397,2023-06-01,40.9,31.9,8.8,72.0,4.0,178,99,8614.0,1013031.0,1.4,8.6,51.1
D397,2023-07-01,48.6,37.9,10.4,77.0,4.2,212,153,10235.0,1203629.0,1.7,9.5,60.2
D397,2023-08-01,42.2,32.9,9.0,72.0,4.0,184,108,8889.0,1045291.0,1.4,8.7,52.3
D397,2023-09-01,45.9,35.8,9.8,75.0,4.1,200,134,9671.0,1137289.0,1.6,9.2,56.8
D397,2023-10-01,58.3,45.5,12.5,75.0,4.1,254,175,9842.0,1444519.0,1.6,9.3,67.0
D397,2023-11-01,58.3,45.5,12.5,74.0,4.1,254,160,9244.0,1444311.0,1.5,8.9,66.4
D397,2023-12-01,47.3,36.9,10.1,76.0,4.2,206,144,9958.0,1171097.0,1.6,9.3,58.8
D397,2024-01-01,45.3,35.4,9.7,75.0,4.1,197,130,9546.0,1122560.0,1.5,9.1,56.4
D397,2024-02-01,45.3,35.3,9.7,75.0,4.1,197,130,9532.0,1121005.0,1.5,9.1,56.4
D397,2024-03-01,49.1,38.3,10.5,77.0,4.2,214,157,10333.0,1215124.0,1.7,9.5,60.7
D397,2024-04-01,40.5,31.6,8.7,73.0,4.1,176,109,9174.0,1002565.0,1.5,8.9,51.7
D397,2024-05-01,36.8,28.7,7.9,72.0,4.0,160,89,8628.0,910519.0,1.4,8.6,47.8
D397,2024-06-01,39.8,31.0,8.5,71.0,4.0,173,91,8372.0,984604.0,1.4,8.4,49.7
D397,2024-07-01,44.0,34.3,9.4,74.0,4.1,192,121,9264.0,1089483.0,1.5,8.9,54.9
D397,2024-08-01,45.2,35.2,9.7,74.0,4.1,197,129,9509.0,1118272.0,1.5,9.1,56.0
D397,2024-09-01,45.3,35.3,9.7,75.0,4.1,197,130,9540.0,1121949.0,1.5,9.1,56.4
D397,2024-10-01,58.1,45.3,12.4,73.0,4.0,253,154,9068.0,1437659.0,1.5,8.8,65.3
D397,2024-11-01,57.0,44.4,12.2,74.0,4.1,248,162,9498.0,1410783.0,1.5,9.1,65.5
D397,2024-12-01,45.7,35.6,9.8,75.0,4.1,199,133,9618.0,1131061.0,1.6,9.1,56.7
D398,2023-01-01,45.4,35.4,6.4,74.0,3.4,169,96,4356.0,478286.0,3.3,1.5,47.1
D398,2023-02-01,54.3,42.4,7.7,80.0,3.6,202,150,5210.0,572087.0,3.9,1.7,56.2
D398,2023-03-01,44.0,34.3,6.2,73.0,3.3,163,87,4218.0,463160.0,3.2,1.5,45.3
D398,2023-04-01,38.5,30.0,5.5,74.0,3.4,143,80,4312.0,405142.0,3.2,1.5,42.3
D398,2023-05-01,43.4,33.9,6.2,77.0,3.5,161,108,4808.0,457194.0,3.6,1.6,47.1
D398,2023-06-01,52.5,40.9,7.5,79.0,3.5,195,139,5037.0,553025.0,3.8,1.6,54.2
D398,2023-07-01,51.6,40.3,7.3,78.0,3.5,192,134,4953.0,543822.0,3.7,1.6,53.3
D398,2023-08-01,45.4,35.4,6.4,74.0,3.4,169,96,4355.0,478198.0,3.3,1.5,47.1
D398,2023-09-01,53.6,41.8,7.6,79.0,3.5,199,146,5147.0,565135.0,3.9,1.7,54.9
D398,2023-10-01,59.5,46.4,8.4,77.0,3.5,221,149,4823.0,626781.0,3.6,1.6,58.5
D398,2023-11-01,63.2,49.3,9.0,77.0,3.5,235,158,4834.0,665690.0,3.6,1.6,61.2
D398,2023-12-01,46.0,35.9,6.5,75.0,3.4,171,100,4415.0,484778.0,3.3,1.5,47.9
D398,2024-01-01,49.9,38.9,7.1,77.0,3.5,185,123,4787.0,525623.0,3.6,1.6,51.7
D398,2024-02-01,47.6,37.1,6.8,76.0,3.4,177,109,4566.0,501356.0,3.4,1.5,49.4
D398,2024-03-01,51.2,40.0,7.3,78.0,3.5,190,131,4917.0,539854.0,3.7,1.6,52.9
D398,2024-04-01,39.0,30.4,5.5,73.0,3.3,145,76,4186.0,410501.0,3.1,1.5,41.9
D398,2024-05-01,39.1,30.5,5.6,73.0,3.3,145,78,4217.0,412172.0,3.2,1.5,42.0
D398,2024-06-01,51.9,40.5,7.4,78.0,3.5,193,135,4978.0,546639.0,3.7,1.6,53.5
D398,2024-07-01,46.0,35.9,6.5,75.0,3.4,171,100,4417.0,484947.0,3.3,1.5,47.9
D398,2024-08-01,45.4,35.4,6.4,74.0,3.4,169,96,4354.0,478020.0,3.3,1.5,47.1
D398,2024-09-01,53.0,41.3,7.5,79.0,3.5,197,142,5082.0,558007.0,3.8,1.6,54.6
D398,2024-10-01,67.9,53.0,9.6,80.0,3.6,253,186,5164.0,715513.0,3.9,1.7,65.9
D398,2024-11-01,56.0,43.7,8.0,75.0,3.4,208,122,4417.0,590438.0,3.3,1.5,54.9
D398,2024-12-01,46.4,36.2,6.6,75.0,3.4,172,102,4448.0,488412.0,3.3,1.5,48.2
D399,2023-01-01,61.1,47.7,24.4,100.0,3.4,37,28,3294.0,67190.0,0.8,4.5,59.5
D399,2023-02-01,53.6,41.8,21.4,95.0,3.3,33,20,2890.0,58955.0,0.7,4.1,53.4
D399,2023-03-01,59.3,46.2,23.6,99.0,3.4,36,26,3195.0,65169.0,0.8,4.4,58.1
D399,2023-04-01,48.9,38.1,19.5,95.0,3.3,30,18,2824.0,53750.0,0.7,4.1,50.5
D399,2023-05-01,51.6,40.2,20.6,98.0,3.4,31,21,3067.0,56740.0,0.8,4.3,53.2
D399,2023-06-01,49.9,38.9,19.9,93.0,3.2,30,17,2689.0,54847.0,0.7,4.0,50.1
D399,2023-07-01,52.7,41.1,21.0,95.0,3.3,32,19,2839.0,57910.0,0.7,4.1,52.8
D399,2023-08-01,48.7,38.0,19.4,92.0,3.2,30,15,2623.0,53517.0,0.6,3.9,49.3
D399,2023-09-01,59.1,46.1,23.6,99.0,3.4,36,26,3188.0,65032.0,0.8,4.4,58.0
D399,2023-10-01,70.0,60.6,30.9,98.0,3.4,48,33,3123.0,85368.0,0.8,4.3,66.9
D399,2023-11-01,70.0,55.5,28.4,96.0,3.3,44,27,2918.0,78216.0,0.7,4.2,63.7
D399,2023-12-01,53.0,41.4,21.1,95.0,3.3,32,20,2859.0,58314.0,0.7,4.1,53.0
D399,2024-01-01,60.5,47.2,24.1,100.0,3.4,37,27,3262.0,66538.0,0.8,4.4,59.2
D399,2024-02-01,50.5,39.4,20.1,93.0,3.2,31,17,2721.0,55518.0,0.7,4.0,50.5
D399,2024-03-01,54.1,42.2,21.6,96.0,3.3,33,21,2918.0,59537.0,0.7,4.2,53.9
D399,2024-04-01,50.4,39.3,20.1,99.0,3.4,31,22,3168.0,55461.0,0.8,4.4,52.9
D399,2024-05-01,50.1,39.0,20.0,98.0,3.4,30,21,3058.0,55048.0,0.8,4.3,52.4
D399,2024-06-01,59.0,46.1,23.5,99.0,3.4,36,26,3183.0,64926.0,0.8,4.4,58.0
D399,2024-07-01,51.4,40.1,20.5,94.0,3.3,31,18,2773.0,56576.0,0.7,4.0,51.7
D399,2024-08-01,61.0,47.6,24.3,100.0,3.4,37,28,3291.0,67131.0,0.8,4.5,59.4
D399,2024-09-01,57.1,44.5,22.8,98.0,3.4,35,24,3079.0,62804.0,0.8,4.3,56.5
D399,2024-10-01,70.0,61.0,31.2,100.0,3.4,48,35,3267.0,85948.0,0.8,4.5,67.7
D399,2024-11-01,68.8,53.6,27.4,95.0,3.3,42,26,2889.0,75623.0,0.7,4.1,62.3
D399,2024-12-01,54.4,42.5,21.7,96.0,3.3,33,21,2935.0,59875.0,0.7,4.2,54.1
D400,2023-01-01,45.0,35.1,17.8,86.0,4.5,167,104,7603.0,784585.0,0.7,4.1,62.1
D400,2023-02-01,42.5,33.1,16.8,84.0,4.4,157,88,7168.0,739745.0,0.6,4.0,58.9
D400,2023-03-01,50.0,39.0,19.8,89.0,4.6,185,134,8440.0,870974.0,0.8,4.4,67.9
D400,2023-04-01,42.4,33.1,16.8,88.0,4.6,157,110,8230.0,739201.0,0.7,4.3,61.5
D400,2023-05-01,43.6,34.0,17.3,87.0,4.5,162,106,7853.0,758962.0,0.7,4.2,61.5
D400,2023-06-01,48.1,37.5,19.1,88.0,4.6,179,123,8125.0,838494.0,0.7,4.3,66.0
D400,2023-07-01,44.7,34.9,17.7,85.0,4.5,166,102,7547.0,778804.0,0.7,4.1,61.6
D400,2023-08-01,50.5,39.4,20.0,90.0,4.6,187,137,8523.0,879570.0,0.8,4.4,68.6
D400,2023-09-01,41.4,32.3,16.4,83.0,4.4,154,82,6995.0,721858.0,0.6,3.9,57.7
D400,2023-10-01,57.2,44.6,22.7,85.0,4.5,212,131,7544.0,996307.0,0.7,4.1,71.5
D400,2023-11-01,62.1,48.4,24.6,88.0,4.6,230,160,8183.0,1081573.0,0.7,4.3,77.2
D400,2023-12-01,47.8,37.3,18.9,88.0,4.5,177,120,8061.0,831931.0,0.7,4.3,65.2
D400,2024-01-01,50.9,39.7,20.1,90.0,4.6,189,139,8583.0,885779.0,0.8,4.4,69.0
D400,2024-02-01,48.3,37.7,19.1,88.0,4.6,179,124,8149.0,840945.0,0.7,4.3,66.1
D400,2024-03-01,47.3,36.9,18.7,87.0,4.5,175,118,7985.0,824072.0,0.7,4.3,64.5
D400,2024-04-01,37.9,29.6,15.0,85.0,4.4,141,84,7408.0,660900.0,0.7,4.1,55.6
D400,2024-05-01,38.5,30.0,15.2,86.0,4.5,143,89,7607.0,670008.0,0.7,4.1,56.9
D400,2024-06-01,42.0,32.8,16.6,83.0,4.4,156,86,7088.0,731505.0,0.6,4.0,58.2
D400,2024-07-01,49.3,38.4,19.5,89.0,4.6,183,130,8319.0,858489.0,0.7,4.4,67.3
D400,2024-08-01,44.6,34.8,17.7,85.0,4.5,165,101,7523.0,776336.0,0.7,4.1,61.4
D400,2024-09-01,48.3,37.7,19.1,88.0,4.6,179,124,8159.0,842055.0,0.7,4.3,66.1
D400,2024-10-01,62.8,49.0,24.9,87.0,4.5,233,157,8008.0,1094643.0,0.7,4.3,76.9
D400,2024-11-01,50.5,39.4,20.0,83.0,4.4,187,104,7126.0,878920.0,0.6,4.0,64.9
D400,2024-12-01,45.4,35.4,18.0,86.0,4.5,168,106,7658.0,790342.0,0.7,4.1,62.5
D401,2023-01-01,22.3,17.4,18.7,82.0,3.7,79,57,4118.0,182820.0,1.7,5.9,38.3
D401,2023-02-01,19.2,15.0,16.1,77.0,3.5,68,38,3540.0,157177.0,1.5,5.4,33.3
D401,2023-03-01,20.0,15.6,16.8,78.0,3.5,71,43,3690.0,163851.0,1.5,5.5,34.4
D401,2023-04-01,20.2,15.8,16.9,82.0,3.7,72,53,4212.0,165619.0,1.8,6.0,36.3
D401,2023-05-01,18.1,14.1,15.2,78.0,3.5,64,40,3719.0,148263.0,1.6,5.6,32.6
D401,2023-06-01,20.5,16.0,17.2,79.0,3.6,73,46,3780.0,167822.0,1.6,5.6,35.4
D401,2023-07-01,21.9,17.1,18.4,81.0,3.6,78,54,4043.0,179514.0,1.7,5.9,37.2
D401,2023-08-01,19.3,15.0,16.1,77.0,3.5,68,39,3552.0,157692.0,1.5,5.4,33.4
D401,2023-09-01,22.4,17.5,18.7,82.0,3.7,79,57,4129.0,183338.0,1.7,5.9,38.3
D401,2023-10-01,30.5,23.8,25.5,82.0,3.7,108,79,4170.0,249464.0,1.7,6.0,45.5
D401,2023-11-01,25.2,19.6,21.1,77.0,3.5,89,50,3506.0,206017.0,1.5,5.4,38.5
D401,2023-12-01,21.5,16.7,18.0,80.0,3.6,76,52,3957.0,175677.0,1.7,5.8,36.5
D401,2024-01-01,21.4,16.7,17.9,80.0,3.6,76,51,3947.0,175262.0,1.7,5.8,36.4
D401,2024-02-01,21.7,16.9,18.2,81.0,3.6,77,53,4004.0,177789.0,1.7,5.8,37.0
D401,2024-03-01,22.5,17.6,18.8,82.0,3.7,80,58,4146.0,184092.0,1.7,5.9,38.5
D401,2024-04-01,18.0,14.0,15.0,79.0,3.6,63,40,3758.0,146906.0,1.6,5.6,33.1
D401,2024-05-01,21.1,16.5,17.7,82.0,3.7,75,54,4168.0,172810.0,1.7,6.0,37.2
D401,2024-06-01,21.0,16.4,17.5,79.0,3.6,74,49,3865.0,171627.0,1.6,5.7,35.9
D401,2024-07-01,20.0,15.6,16.7,78.0,3.5,71,43,3676.0,163229.0,1.5,5.5,34.4
D401,2024-08-01,21.4,16.7,17.9,80.0,3.6,76,51,3952.0,175474.0,1.7,5.8,36.4
D401,2024-09-01,18.9,14.7,15.8,76.0,3.5,67,36,3474.0,154234.0,1.5,5.3,32.7
D401,2024-10-01,28.2,22.0,23.6,81.0,3.6,100,71,4067.0,231030.0,1.7,5.9,42.8
D401,2024-11-01,22.3,17.4,18.6,76.0,3.5,79,43,3455.0,182126.0,1.4,5.3,35.8
D401,2024-12-01,19.9,15.5,16.6,78.0,3.5,70,42,3659.0,162468.0,1.5,5.5,34.2
D402,2023-01-01,53.7,41.9,10.9,100.0,4.5,107,79,3388.0,199197.0,1.5,6.7,59.3
D402,2023-02-01,26.5,20.7,9.0,93.0,4.3,53,50,2787.0,163862.0,1.3,6.1,41.4
D402,2023-03-01,52.0,40.6,10.6,100.0,4.5,104,76,3280.0,192859.0,1.6,6.9,58.0
D402,2023-04-01,43.0,33.5,8.7,99.0,4.4,86,60,3093.0,159252.0,1.5,6.8,51.7
D402,2023-05-01,45.4,35.4,9.2,100.0,4.5,91,66,3157.0,168101.0,1.6,7.0,53.7
D402,2023-06-01,28.1,21.9,8.9,95.0,4.3,56,54,2755.0,162006.0,1.5,6.6,42.3
D402,2023-07-01,25.4,19.8,9.1,97.0,4.4,51,59,2823.0,165969.0,1.5,6.9,41.9
D402,2023-08-01,33.3,26.0,9.4,99.0,4.4,66,65,2921.0,171726.0,1.6,7.2,46.6
